comic_id,A1Q1,A1Q2,A1Q3,A1Q4,A1Q5,A2Q1,A2Q2,A2Q3,A2Q4,A2Q5,A3Q1,A3Q2,A3Q3,A3Q4,A3Q5,A4Q1,A4Q2,A4Q3,A4Q4,A4Q5,A5Q1,A5Q2,A5Q3,A5Q4,A5Q5,A6Q1,A6Q2,A6Q3,A6Q4,A6Q5,A7Q1,A7Q2,A7Q3,A7Q4,A7Q5,A8Q1,A8Q2,A8Q3,A8Q4,A8Q5,A9Q1,A9Q2,A9Q3,A9Q4,A9Q5,A10Q1,A10Q2,A10Q3,A10Q4,A10Q5,A11Q1,A11Q2,A11Q3,A11Q4,A11Q5,A12Q1,A12Q2,A12Q3,A12Q4,A12Q5
they_can_talk_311,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Sarcasm']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_316,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_320,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_325,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_329,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Exaggeration']",['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Silliness', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_334,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['4'],['Visual'],['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_338,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Exaggeration']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_344,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_349,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['3'],['Visual'],['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_353,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_357,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_361,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_365,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_369,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_375,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_379,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_383,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Exaggeration']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_387,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_391,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Pun']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_395,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Sarcasm']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_399,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Sarcasm']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_403,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Personification']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_407,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_411,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_416,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_420,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Personification', 'Surprise']",['Yes'],['Absent'],['4'],['Visual'],['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they_can_talk_424,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Exaggeration', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_6,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Exaggeration', 'Surprise', 'Silliness']",['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_24,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Comparison', 'Pun', 'Silliness']",['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']",,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_67,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_136,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Comparison', 'Personification', 'Dark']",['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Personification', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_180,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],"['Pun', 'Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_272,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_361,,,,,,,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']",['Pun'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,
explosm_429,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Comparison', 'Silliness']",['Yes'],"['Present, contribute']",['2'],['Text'],"['Exaggeration', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_468,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Personification', 'Silliness', 'Surprise', 'Dark']",,,,,,['Yes'],"['Present, do not contribute']",['2'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_566,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Pun']",['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Pun', 'Surprise']",,,,,,,,,,
explosm_625,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Sarcasm']",,,,,,['Yes'],['Absent'],['3'],['Text'],"['Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_669,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Pun', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_728,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']",['Silliness'],['Yes'],"['Present, contribute']",['3'],['Text'],"['Silliness', 'Surprise']",,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_779,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Exaggeration', 'Pun']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_826,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_897,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1062,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Dark'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1135,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise', 'Dark']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1156,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise', 'Dark']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1199,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']",['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1231,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Pun'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise']",,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1336,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, do not contribute']",['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,
explosm_1365,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1461,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1533,,,,,,,,,,,['Yes'],['Absent'],['5'],"['Text', 'Visual']","['Pun', 'Surprise']",['Yes'],['Absent'],['5'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1575,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Surprise'],['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1611,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1648,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Pun'],['Yes'],['Absent'],['3'],['Text'],"['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1684,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Silliness']",['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1726,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Pun', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1800,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1917,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Pun'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_1965,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Dark'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2038,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2216,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']",['Pun'],['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Exaggeration', 'Pun', 'Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2300,,,,,,,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2335,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],['Text'],"['Pun', 'Silliness', 'Surprise']",['Yes'],"['Present, do not contribute']",['1'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2400,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2464,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2516,,,,,,,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']","['Comparison', 'Silliness', 'Surprise']",['Yes'],['Absent'],['6'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2591,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2618,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2654,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2736,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2812,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Comparison'],['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Comparison', 'Silliness', 'Surprise']",,,,,,,,,,
explosm_2938,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_2950,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3012,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3093,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Pun', 'Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3196,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3252,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3275,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['6'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3332,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Comparison', 'Surprise']",['Yes'],"['Present, contribute']",['3'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3388,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3461,,,,,,,,,,,['Yes'],['Absent'],['6'],"['Text', 'Visual']","['Pun', 'Silliness', 'Surprise', 'Dark']",['Yes'],['Absent'],['6'],['Text'],"['Silliness', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3496,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3680,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Pun'],['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3699,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Silliness', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3735,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3835,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']",,,,,,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3865,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3918,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Pun', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_3976,,,,,,,,,,,['Yes'],['Absent'],['5'],"['Text', 'Visual']",['Pun'],['Yes'],"['Present, contribute']",['6'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,['Yes'],"['Present, contribute']",['5'],"['Text', 'Visual']","['Exaggeration', 'Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_4047,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Pun', 'Silliness', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],"['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_4097,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_4145,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
