comic_id,Q1,Q2,Q3,Q4,Q5
peanuts_3290,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
peanuts_3296,['Yes'],['Absent'],['3'],['Both'],['Silliness']
peanuts_3298,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_3315,['Yes'],['Absent'],['3'],['Visual'],['Personification']
peanuts_3318,['Yes'],['Absent'],['2'],['Both'],['Silliness']
peanuts_3323,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_3344,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']"
peanuts_3367,['Yes'],['Absent'],['2'],['Visual'],['Personification']
peanuts_3401,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise', 'Exaggeration']"
peanuts_3428,['Yes'],['Absent'],['3'],['Both'],['Surprise']
peanuts_3452,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
peanuts_3476,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_3562,['Yes'],['Absent'],['4'],['Both'],"['Silliness', 'Personification']"
peanuts_3585,['Yes'],['Absent'],['1'],['Both'],['Personification']
peanuts_3598,['Yes'],['Absent'],['3'],['Visual'],['Silliness']
peanuts_3605,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_3607,['Yes'],['Absent'],['3'],['Both'],['Silliness']
peanuts_3611,['Yes'],"['Present, contribute']",['3'],['Text'],['Personification']
peanuts_3616,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_3641,['Yes'],['Absent'],['1'],['Visual'],['Personification']
peanuts_3643,['Yes'],['Absent'],['9'],['Text'],['Sarcasm']
peanuts_3682,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Sarcasm']"
peanuts_3683,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
peanuts_3694,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Sarcasm']"
peanuts_3710,['Yes'],['Absent'],['3'],['Both'],['Surprise']
peanuts_3715,['Yes'],['Absent'],['1'],['Both'],['Surprise']
peanuts_3774,['Yes'],['Absent'],['3'],['Text'],['Pun']
peanuts_3784,['No'],['Absent'],['NA'],['NA'],['NA']
peanuts_3797,['Yes'],['Absent'],['2'],['Text'],['Pun']
peanuts_3800,['Yes'],['Absent'],['3'],['Text'],['Personification']
peanuts_3801,['Yes'],['Absent'],['3'],['Text'],['Personification']
peanuts_3811,['Yes'],['Absent'],['7'],['Text'],['Surprise']
peanuts_3821,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
peanuts_3824,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Surprise']"
peanuts_3834,['Yes'],"['Present, do not contribute']",['1'],['Both'],"['Silliness', 'Personification']"
peanuts_3845,['Yes'],['Absent'],['4'],['Text'],['Personification']
peanuts_3858,['Yes'],"['Present, do not contribute']",['2'],['Both'],['Surprise']
peanuts_3863,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_3876,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Sarcasm']"
peanuts_3877,['Yes'],['Absent'],['3'],['Visual'],['Exaggeration']
peanuts_3885,['Yes'],['Absent'],['2'],['Text'],['Silliness']
peanuts_3887,['Yes'],['Absent'],['3'],['Text'],['Silliness']
peanuts_3910,['Yes'],['Absent'],['1'],['Text'],['Surprise']
peanuts_3935,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Surprise']"
peanuts_3940,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_3942,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Surprise']"
peanuts_3943,['Yes'],['Absent'],['4'],['Visual'],['Personification']
peanuts_3973,['Yes'],['Absent'],['2'],['Text'],['Silliness']
peanuts_3977,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_3985,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm']"
peanuts_4005,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
peanuts_4008,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Comparison']"
peanuts_4016,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Silliness']"
peanuts_4038,['Yes'],['Absent'],['3'],['Visual'],['Exaggeration']
peanuts_4052,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_4070,['Yes'],"['Present, contribute']",['7'],['Both'],"['Exaggeration', 'Surprise']"
peanuts_4075,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
peanuts_4080,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
peanuts_4085,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
peanuts_4091,['Yes'],"['Present, do not contribute']",['8'],['Text'],"['Surprise', 'Personification', 'Exaggeration']"
peanuts_4098,['Yes'],"['Present, contribute']",['1'],['Visual'],['Silliness']
peanuts_4099,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Surprise']"
peanuts_4120,['Yes'],['Absent'],['1'],['Text'],['Silliness']
peanuts_4130,['Yes'],['Absent'],['3'],['Visual'],"['Silliness', 'Surprise']"
peanuts_4173,['Yes'],['Absent'],['3'],['Both'],['Surprise']
peanuts_4207,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_4242,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_4246,['Yes'],['Absent'],['2'],['Visual'],"['Surprise', 'Exaggeration']"
peanuts_4260,['Yes'],['Absent'],['1'],['Text'],['Personification']
peanuts_4330,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
peanuts_4350,['Yes'],"['Present, contribute']",['3'],['Text'],"['Personification', 'Sarcasm']"
peanuts_4360,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4370,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
peanuts_4378,['Yes'],"['Present, do not contribute']",['6'],['Text'],['Exaggeration']
peanuts_4389,['Yes'],['Absent'],['4'],['Visual'],"['Personification', 'Silliness']"
peanuts_4392,['Yes'],['Absent'],['2'],['Text'],['Personification']
peanuts_4400,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
peanuts_4401,['Yes'],['Absent'],['4'],['Visual'],['Exaggeration']
peanuts_4403,['Yes'],['Absent'],['4'],['Both'],"['Personification', 'Exaggeration']"
peanuts_4409,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Personification']
peanuts_4415,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
peanuts_4417,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4422,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_4431,['Yes'],['Absent'],['4'],['Both'],['Personification']
peanuts_4438,['Yes'],['Absent'],['1'],['Both'],['Surprise']
peanuts_4449,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
peanuts_4453,['Yes'],['Absent'],['1'],['Text'],['Silliness']
peanuts_4461,['Yes'],['Absent'],['4'],['Text'],['Dark']
peanuts_4473,['Yes'],['Absent'],['3'],['Both'],['Silliness']
peanuts_4503,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4508,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_4510,['Yes'],['Absent'],['4'],['Visual'],"['Sarcasm', 'Surprise']"
peanuts_4515,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
peanuts_4522,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']"
peanuts_4526,['Yes'],['Absent'],['1'],['Text'],['Personification']
peanuts_4528,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_4529,['Yes'],['Absent'],['1'],['Both'],['Surprise']
peanuts_4535,['Yes'],['Absent'],['4'],['Text'],['Personification']
peanuts_4538,['Yes'],"['Present, contribute']",['2'],['Text'],"['Personification', 'Exaggeration']"
peanuts_4546,['Yes'],['Absent'],['6'],['Visual'],['Exaggeration']
peanuts_4559,['Yes'],['Absent'],['2'],['Text'],"['Sarcasm', 'Silliness']"
peanuts_4562,['Yes'],"['Present, contribute']",['2'],['Visual'],['Surprise']
peanuts_4574,['Yes'],"['Present, contribute']",['4'],['Visual'],"['Personification', 'Silliness']"
peanuts_4582,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Surprise']"
peanuts_4592,['Yes'],['Absent'],['4'],['Both'],"['Exaggeration', 'Silliness']"
peanuts_4597,['Yes'],['Absent'],['4'],['Text'],['Personification']
peanuts_4598,['Yes'],['Absent'],['2'],['Text'],['Personification']
peanuts_4599,['Yes'],"['Present, contribute']",['2'],['Both'],"['Personification', 'Exaggeration']"
peanuts_4611,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4616,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_4632,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Pun']"
peanuts_4650,['Yes'],['Absent'],['1'],['Both'],['Personification']
peanuts_4655,['Yes'],['Absent'],['4'],['Both'],['Surprise']
peanuts_4733,['Yes'],['Absent'],['4'],['Both'],"['Silliness', 'Surprise']"
peanuts_4744,['Yes'],['Absent'],['1'],['Text'],['Pun']
peanuts_4753,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4759,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4773,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
peanuts_4776,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
peanuts_4782,['Yes'],"['Present, contribute']",['1'],['Both'],['Surprise']
peanuts_4786,['Yes'],['Absent'],['4'],['Text'],"['Sarcasm', 'Exaggeration']"
peanuts_4805,['Yes'],['Absent'],['4'],['Both'],['Exaggeration']
peanuts_4807,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
peanuts_4836,['Yes'],['Absent'],['3'],['Text'],['Surprise']
peanuts_4838,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
peanuts_4877,['Yes'],['Absent'],['1'],['Text'],['Surprise']
peanuts_4888,['Yes'],['Absent'],['4'],['Visual'],['Personification']
peanuts_4900,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
peanuts_4911,['Yes'],['Absent'],['3'],['Text'],['Silliness']
peanuts_4921,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Surprise']"
peanuts_4945,['Yes'],['Absent'],['5'],['Text'],['Exaggeration']
peanuts_4947,['Yes'],['Absent'],['4'],['Text'],['Surprise']
peanuts_4954,['Yes'],"['Present, contribute']",['1'],['Both'],['Exaggeration']
peanuts_4961,['Yes'],"['Present, contribute']",['3'],['Both'],['Sarcasm']
peanuts_4983,['Yes'],['Absent'],['2'],['Text'],['Pun']
peanuts_4984,['Yes'],['Absent'],['3'],['Both'],['Surprise']
peanuts_4989,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
peanuts_4998,['Yes'],"['Present, contribute']",['2'],['Text'],"['Pun', 'Exaggeration']"
peanuts_4999,['Yes'],"['Present, contribute']",['1'],['Both'],['Personification']
peanuts_5005,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_5017,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_5027,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Silliness']"
peanuts_5050,['Yes'],['Absent'],['2'],['Visual'],"['Personification', 'Silliness']"
peanuts_5059,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
peanuts_5075,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Dark']"
peanuts_5095,['Yes'],['Absent'],['2'],['Text'],['Surprise']
peanuts_5105,['Yes'],['Absent'],['3'],['Visual'],['Personification']
peanuts_5129,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
peanuts_5155,['Yes'],['Absent'],['5'],['Both'],['Surprise']
peanuts_5166,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Surprise']"
peanuts_5176,['Yes'],['Absent'],['4'],['Text'],['Personification']
peanuts_5228,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
peanuts_5233,['Yes'],"['Present, contribute']",['2'],['Both'],['Silliness']
peanuts_5260,['Yes'],"['Present, contribute']",['6'],['Both'],['Exaggeration']
peanuts_5265,['Yes'],['Absent'],['4'],['Text'],['Silliness']
peanuts_5273,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Pun']"
peanuts_5322,['Yes'],['Absent'],['2'],['Both'],['Surprise']
peanuts_5324,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']"
peanuts_5343,['Yes'],['Absent'],['4'],['Text'],['Pun']
peanuts_5345,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Surprise']"
phdcomics_7,['Yes'],"['Present, contribute']",['3'],['Text'],['Exaggeration']
phdcomics_12,['Yes'],['Absent'],['4'],['Both'],"['Surprise', 'Sarcasm']"
phdcomics_13,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
phdcomics_16,['Yes'],['Absent'],['4'],['Text'],['Surprise']
phdcomics_23,['Yes'],['Absent'],['4'],['Text'],['Sarcasm']
phdcomics_27,['Yes'],"['Present, contribute']",['3'],['Text'],"['Exaggeration', 'Surprise']"
phdcomics_31,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Exaggeration']"
phdcomics_36,['Yes'],"['Present, contribute']",['2'],['Both'],['Surprise']
phdcomics_40,['Yes'],['Absent'],['4'],['Text'],['Silliness']
phdcomics_50,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_55,['Yes'],"['Present, contribute']",['2'],['Text'],['Silliness']
phdcomics_65,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
phdcomics_66,['Yes'],['Absent'],['4'],['Text'],['Surprise']
phdcomics_81,['Yes'],"['Present, contribute']",['4'],['Both'],['Exaggeration']
phdcomics_87,['Yes'],"['Present, contribute']",['1'],['Text'],"['Exaggeration', 'Silliness']"
phdcomics_104,['Yes'],"['Present, contribute']",['1'],['Text'],['Surprise']
phdcomics_109,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
phdcomics_112,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Comparison']"
phdcomics_116,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
phdcomics_118,['Yes'],['Absent'],['3'],['Text'],['Surprise']
phdcomics_122,['Yes'],['Absent'],['4'],['Text'],['Silliness']
phdcomics_123,['Yes'],['Absent'],['1'],['Text'],['Comparison']
phdcomics_127,['Yes'],['Absent'],['2'],['Both'],['Surprise']
phdcomics_134,['Yes'],['Absent'],['3'],['Text'],['Surprise']
phdcomics_140,['Yes'],['Absent'],['4'],['Text'],"['Comparison', 'Exaggeration']"
phdcomics_142,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
phdcomics_143,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
phdcomics_144,['Yes'],['Absent'],['4'],['Text'],['Comparison']
phdcomics_146,['Yes'],['Absent'],['1'],['Text'],['Silliness']
phdcomics_155,['Yes'],['Absent'],['4'],['Both'],['Surprise']
phdcomics_156,['Yes'],['Absent'],['2'],['Text'],['Silliness']
phdcomics_158,['Yes'],['Absent'],['2'],['Visual'],['Pun']
phdcomics_167,['Yes'],"['Present, contribute']",['2'],['Text'],"['Exaggeration', 'Silliness']"
phdcomics_169,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_173,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
phdcomics_177,['Yes'],"['Present, contribute']",['4'],['Visual'],['Exaggeration']
phdcomics_183,['Yes'],['Absent'],['7'],['Visual'],['Silliness']
phdcomics_185,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
phdcomics_186,['Yes'],['Absent'],['1'],['Visual'],['Exaggeration']
phdcomics_188,['Yes'],['Absent'],['1'],['Both'],['Comparison']
phdcomics_190,['No'],['Absent'],['NA'],['NA'],['NA']
phdcomics_193,['Yes'],['Absent'],['4'],['Text'],['Comparison']
phdcomics_200,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
phdcomics_214,['Yes'],['Absent'],['4'],['Text'],['Surprise']
phdcomics_219,['Yes'],"['Present, contribute']",['4'],['Text'],"['Silliness', 'Exaggeration']"
phdcomics_227,['Yes'],['Absent'],['1'],['Text'],['Silliness']
phdcomics_228,['Yes'],['Absent'],['3'],['Text'],['Silliness']
phdcomics_230,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration', 'Comparison']"
phdcomics_232,['Yes'],['Absent'],['1'],['Visual'],"['Comparison', 'Exaggeration']"
phdcomics_239,['Yes'],['Absent'],['1'],['Both'],['Surprise']
phdcomics_245,['Yes'],['Absent'],['3'],['Text'],['Silliness']
phdcomics_260,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Exaggeration', 'Comparison']"
phdcomics_261,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
phdcomics_264,['Yes'],['Absent'],['4'],['Both'],['Exaggeration']
phdcomics_281,['Yes'],['Absent'],['4'],['Text'],['Silliness']
phdcomics_283,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Exaggeration']"
phdcomics_293,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Silliness']"
phdcomics_304,['Yes'],['Absent'],['3'],['Text'],['Surprise']
phdcomics_321,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm', 'Pun']"
phdcomics_323,['Yes'],['Absent'],['3'],['Both'],['Surprise']
phdcomics_324,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
phdcomics_360,['Yes'],['Absent'],['1'],['Text'],['Comparison']
phdcomics_363,['Yes'],['Absent'],['1'],['Text'],['Silliness']
phdcomics_366,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_374,['Yes'],['Absent'],['1'],['Both'],['Comparison']
phdcomics_379,['Yes'],['Absent'],['1'],['Text'],['Surprise']
phdcomics_381,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
phdcomics_392,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_397,['Yes'],['Absent'],['1'],['Text'],['Silliness']
phdcomics_402,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
phdcomics_408,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
phdcomics_410,['Yes'],['Absent'],['2'],['Text'],['Comparison']
phdcomics_412,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
phdcomics_414,['Yes'],['Absent'],['4'],['Both'],['Surprise']
phdcomics_416,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Comparison', 'Sarcasm']"
phdcomics_417,['Yes'],['Absent'],['1'],['Visual'],['Exaggeration']
phdcomics_418,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Personification']"
phdcomics_420,['Yes'],"['Present, contribute']",['1'],['Text'],"['Comparison', 'Exaggeration']"
phdcomics_427,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Silliness']"
phdcomics_435,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Surprise']
phdcomics_443,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Silliness']"
phdcomics_447,['Yes'],['Absent'],['4'],['Text'],['Surprise']
phdcomics_450,['Yes'],"['Present, contribute']",['2'],['Text'],['Sarcasm']
phdcomics_451,['Yes'],['Absent'],['2'],['Text'],['Pun']
phdcomics_459,['Yes'],['Absent'],['1'],['Both'],"['Comparison', 'Exaggeration']"
phdcomics_472,['Yes'],['Absent'],['2'],['Both'],"['Exaggeration', 'Surprise']"
phdcomics_486,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
phdcomics_493,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
phdcomics_496,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']"
phdcomics_504,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Exaggeration']"
phdcomics_509,['Yes'],"['Present, contribute']",['2'],['Visual'],"['Silliness', 'Surprise']"
phdcomics_510,['Yes'],"['Present, contribute']",['3'],['Text'],['Exaggeration']
phdcomics_514,['Yes'],"['Present, contribute']",['5'],['Both'],"['Surprise', 'Silliness']"
phdcomics_516,['Yes'],['Absent'],['2'],['Both'],['Surprise']
phdcomics_525,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
phdcomics_526,['Yes'],"['Present, do not contribute']",['4'],['Text'],"['Exaggeration', 'Comparison']"
phdcomics_532,['Yes'],['Absent'],['2'],['Both'],"['Sarcasm', 'Exaggeration']"
phdcomics_543,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_556,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
phdcomics_565,['Yes'],['Absent'],['3'],['Text'],['Comparison']
phdcomics_566,['Yes'],['Absent'],['1'],['Text'],['Surprise']
phdcomics_576,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
phdcomics_584,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
phdcomics_597,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Surprise']"
phdcomics_603,['Yes'],"['Present, contribute']",['1'],['Both'],"['Surprise', 'Exaggeration']"
phdcomics_610,['Yes'],"['Present, contribute']",['1'],['Both'],['Surprise']
phdcomics_615,['Yes'],"['Present, contribute']",['3'],['Text'],['Exaggeration']
phdcomics_618,['Yes'],"['Present, contribute']",['4'],['Text'],['Exaggeration']
phdcomics_621,['Yes'],['Absent'],['1'],['Both'],['Comparison']
phdcomics_630,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_652,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
phdcomics_655,['Yes'],['Absent'],['2'],['Both'],['Comparison']
phdcomics_660,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
phdcomics_670,['Yes'],['Absent'],['1'],['Both'],"['Exaggeration', 'Surprise']"
phdcomics_680,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
phdcomics_682,['Yes'],['Absent'],['2'],['Text'],['Comparison']
phdcomics_684,['Yes'],['Absent'],['2'],['Both'],['Surprise']
phdcomics_688,['Yes'],"['Present, contribute']",['4'],['Both'],['Surprise']
phdcomics_703,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
phdcomics_704,['Yes'],"['Present, contribute']",['1'],['Text'],['Surprise']
phdcomics_707,['Yes'],['Absent'],['1'],['Visual'],"['Surprise', 'Exaggeration']"
phdcomics_712,['Yes'],['Absent'],['1'],['Both'],['Surprise']
phdcomics_714,['Yes'],"['Present, contribute']",['1'],['Both'],['Surprise']
phdcomics_721,['Yes'],['Absent'],['3'],['Text'],['Surprise']
phdcomics_724,['Yes'],['Absent'],['2'],['Text'],['Surprise']
phdcomics_725,['Yes'],['Absent'],['3'],['Text'],['Surprise']
phdcomics_732,['Yes'],"['Present, contribute']",['3'],['Text'],['Surprise']
phdcomics_733,['Yes'],['Absent'],['1'],['Text'],['Surprise']
phdcomics_734,['Yes'],['Absent'],['2'],['Both'],['Silliness']
